"projectID";"topic";"title"
"190132320";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190191982";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101145131";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101071015";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"101162377";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: In-space solar energy harvesting for innovative space applications"
"190178589";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190160802";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101187508";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101165824";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190130497";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101145549";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190132742";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190157248";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190122961";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101145893";"HORIZON-EIC-2023-SPAIN-IBA-01-01";"Spanish presidency innovators summit"
"190105118";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190145145";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190144130";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101046630";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190170592";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190195250";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190166658";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190154762";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101156395";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Full scale Micro-Nano-Bio devices for medical and medical research applications"
"101099096";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101187962";"HORIZON-EIC-2024-ACCELERATORCHALLENGES-03B";"Emerging quantum technology components"
"190103720";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190162340";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101046217";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101166493";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-07";"EIC Accelerator Challenge: Customer-driven, innovative space technologies and services"
"190122948";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190184696";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101097661";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101166325";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101046909";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101159440";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"190127887";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101161926";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190135455";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101115149";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing"
"190178224";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190188876";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190194936";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190152193";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190101940";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101046369";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101129886";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101188461";"HORIZON-EIC-2024-ACCELERATOROPEN-01";"EIC Accelerator Open 2024"
"101113098";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190131184";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101047263";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190183782";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190175560";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190111595";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage"
"101188219";"HORIZON-EIC-2024-ACCELERATOROPEN-01";"EIC Accelerator Open 2024"
"190141800";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190185304";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101070817";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05";"Engineered Living Materials"
"190146205";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101130046";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190174417";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190167638";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101161484";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Precision Nutrition"
"101144497";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101115548";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing"
"190134541";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101071008";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"101188622";"HORIZON-EIC-2024-ACCELERATOROPEN-01";"EIC Accelerator Open 2024"
"190163567";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190118958";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190175074";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101099405";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101185664";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101130523";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190109071";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101099063";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190195672";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101130395";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101161553";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage"
"101145548";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"190125207";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101187428";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190181387";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101058125";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190167072";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101160868";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: In-space solar energy harvesting for innovative space applications"
"190176840";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190150004";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190114794";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101099555";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190159768";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190183836";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190152225";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190120397";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101115204";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation"
"190154511";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101145402";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101098944";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101114746";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation"
"101161792";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Novel biomarker-based assays to guide personalised cancer treatment"
"101046937";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190171583";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101058349";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient"
"101162436";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Clean and efficient cooling"
"190110577";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101189279";"HORIZON-EIC-2024-ACCELERATORCHALLENGES-06";"Renewable energy sources and their whole value chain including materials development and recycling of components"
"190159775";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101185617";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101130125";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101130093";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101099092";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101187539";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190131605";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101046333";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101115190";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing"
"190140847";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190102751";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190139307";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099654";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190176251";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101046787";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101189219";"HORIZON-EIC-2024-ACCELERATORCHALLENGES-06";"Renewable energy sources and their whole value chain including materials development and recycling of components"
"101070940";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01";"Awareness Inside"
"101085956";"HORIZON-EIC-2022-AIBP-TRAINING-IBA";"Training and onboarding on the EIC AI-based Platform for the stakeholders of the European Innovation Ecosystem"
"101129904";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190158883";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190132248";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101046815";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101099093";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190164847";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101115422";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage"
"190132096";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101057769";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190170931";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101058284";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies"
"190183722";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101070908";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"190129138";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101046475";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190177399";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101099753";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101115215";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage"
"190138361";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101099125";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190126119";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101115337";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-04";"EIC Pathfinder Challenge: Towards the Healthcare Continuum: technologies to support a radical shift from episodic to continuous healthcare"
"101144691";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-06";"EIC Accelerator Challenge: Novel technologies for resilient agriculture"
"101098961";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190138640";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"101144681";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101047029";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101112868";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190190785";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101130633";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101188544";"HORIZON-EIC-2024-ACCELERATORCHALLENGES-04";"Food from precision fermentation and algae"
"101113004";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101186012";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101185775";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190158311";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101161539";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101187231";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101099310";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101162297";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Precision Nutrition"
"190174464";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190142218";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101165486";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Aerosol and surface decontamination for pandemic management"
"190121010";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101115381";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Cardiogenomics"
"101105050";"HORIZON-EIC-2022-COMMUNITIES-01-01";"Creating communities, stakeholder engagement and impact from EIC portfolios"
"101166048";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-06";"EIC Accelerator Challenge: Novel technologies for resilient agriculture"
"190109979";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Novel biomarker-based assays to guide personalised cancer treatment"
"101070930";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01";"Awareness Inside"
"190176843";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101046961";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101113067";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190193416";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190194105";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190136873";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101075818";"HORIZON-EIC-2021-EEN-01-01";"Cooperation with EEN"
"101070931";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"190197114";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101099896";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101047008";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190181217";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101046667";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101112764";"HORIZON-EIC-2022-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Green digital devices for the future"
"190181549";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101162517";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Precision Nutrition"
"190132613";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101113038";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101165428";"HORIZON-EIC-2023-BOOSTER-IBA-01-01";"EIC Booster grant for EIC Pathfinder and EIC Transition"
"101130209";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190115232";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101071159";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05";"Engineered Living Materials"
"190185624";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101070950";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"190197288";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099230";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190138422";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101071054";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101129931";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101046620";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190195702";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101113088";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101113140";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101158688";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Full scale Micro-Nano-Bio devices for medical and medical research applications"
"101161522";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Clean and efficient cooling"
"190149120";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101161930";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Clean and efficient cooling"
"101166562";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101165845";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101099736";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190134697";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101129663";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101189176";"HORIZON-EIC-2024-ACCELERATOROPEN-01";"EIC Accelerator Open 2024"
"190187847";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190172852";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190133766";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190131793";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101145303";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101187866";"HORIZON-EIC-2024-ACCELERATOROPEN-01";"EIC Accelerator Open 2024"
"190185351";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190166095";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190147557";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190130710";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190168043";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101188938";"HORIZON-EIC-2024-ACCELERATOROPEN-01";"EIC Accelerator Open 2024"
"190151257";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101129622";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101099098";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101058056";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101098791";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101099066";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101159159";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"101163320";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-07";"EIC Accelerator Challenge: Customer-driven, innovative space technologies and services"
"190197515";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101160790";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage"
"190151672";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101158591";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"190110623";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101070856";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04";"Novel routes to green hydrogen production"
"101070903";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101046329";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190120980";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101161907";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190140779";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101145296";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190199097";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101162196";"HORIZON-EIC-2023-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Clean and efficient cooling"
"101115293";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage"
"101098996";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190124655";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190135769";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190187335";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190190768";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190138223";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101186900";"HORIZON-EIC-2024-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101115575";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing"
